frame,track_id,class_name,x,y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,team
177,robot_bt_01,robot,986.1060791015625,716.904541015625,927.2977294921875,635.1856689453125,1044.9144287109375,798.6234130859375,0.8203125,team_right
178,ball_bt_01,ball,1099.1310424804688,715.2994689941406,1084.2698974609375,701.9581298828125,1113.9921875,728.6408081054688,0.64453125,neutral
178,robot_bt_01,robot,984.146484375,716.7747497558594,923.9322509765625,635.7337646484375,1044.3607177734375,797.8157348632812,0.77734375,team_right
178,robot_bt_02,robot,334.80525970458984,1459.8739013671875,175.87062072753906,1248.6781005859375,493.7398986816406,1671.0697021484375,0.7578125,team_left
179,ball_bt_01,ball,1098.4782104492188,715.0176696777344,1084.1185302734375,702.1234130859375,1112.837890625,727.9119262695312,0.67578125,neutral
179,robot_bt_01,robot,981.2020568847656,715.1930236816406,918.0886840820312,633.322998046875,1044.3154296875,797.0630493164062,0.8359375,team_right
179,robot_bt_02,robot,335.51305389404297,1467.1165771484375,176.86500549316406,1249.1309814453125,494.1611022949219,1685.1021728515625,0.76953125,team_left
180,ball_bt_01,ball,1097.998046875,714.9118957519531,1083.4002685546875,702.4722290039062,1112.5958251953125,727.3515625,0.54296875,neutral
180,robot_bt_01,robot,979.1039123535156,714.0193786621094,914.9309692382812,632.5451049804688,1043.27685546875,795.49365234375,0.8515625,team_right
180,robot_bt_02,robot,336.64693450927734,1465.7042236328125,178.18287658691406,1249.8775634765625,495.1109924316406,1681.5308837890625,0.78125,team_left
